"longtitude","latitude","median_house_value","median_income"
"-118.04","34.07","173100","23098"
"-117.69","33.51","173000","46607"
"-118.17","33.85","173000","30700"
"-121.7","37.98","172900","51041"
"-118.18","33.87","172900","34408"
"-122.82","38.53","172900","32759.999999999996"
"-118.13","34.02","172900","29044"
"-116.6","33.06","172900","27813"
"-117.03","33.13","172800","47022.00000000001"
"-117.07","32.64","172800","41325"
"-118.05","33.98","172800","40378.99999999999"
"-121.06","39.25","172800","39537"
"-118.08","33.93","172800","35556"
"-122.19","37.79","172800","26667"
"-121.85","37.33","172800","26000"
"-122.11","37.66","172700","41302"
"-118.4","34.23","172700","41181"
"-118.43","34.24","172700","40057"
"-117.14","32.74","172700","31250"
"-118.32","34.04","172700","25320"
"-122.27","37.85","172700","22431"
"-118.2","33.98","172700","20000"
"-122.09","37.64","172600","52838"
"-121.81","37.35","172600","44671"
"-120.48","34.66","172600","41563"
"-117.12","33.14","172600","38967"
"-122.66","38.47","172600","37617"
"-118.35","34.21","172600","37500"
"-118.09","33.99","172600","36920"
"-117.13","33.15","172600","31776"
"-118.06","33.98","172600","29583"
"-118.3","33.91","172600","26182"
"-120.99","38.69","172500","41163"
"-116.93","32.83","172500","39440"
"-117.87","33.74","172500","34150"
"-121.78","37.68","172500","30222.000000000004"
"-121.89","37.32","172500","28864"
"-121.88","37.32","172500","27546"
"-118.29","34.09","172500","23317"
"-122.69","38.32","172400","56613"
"-120.45","34.63","172400","45486.00000000001"
"-122.12","38.01","172400","41189"
"-117.16","32.81","172400","36806"
"-118.48","34.31","172400","30000"
"-119.17","34.18","172400","29118"
"-118.39","34.21","172400","26667"
"-117.2","32.82","172300","33370"
"-118.46","34.27","172300","26193"
"-120.98","37.65","172200","73841"
"-120.97","38.91","172200","48311"
"-122.87","38.43","172200","40446"
"-117.94","33.81","172200","36771"
"-122.67","38.44","172200","32415"
"-118.09","33.98","172200","31607"
"-121.26","38.73","172100","53451.00000000001"
"-121.21","37.81","172100","51929.99999999999"
"-118.32","33.93","172100","42500"
"-120.7","35.55","172100","35000"
"-118.3","34.18","172100","33205"
"-118.19","34.12","172100","27012"
"-118.19","33.98","172100","20087"
"-117.19","32.84","172000","38750"
"-122.08","37.64","172000","38000"
"-121.8","38.67","172000","31875"
"-117.9","34.07","172000","30550"
"-117.23","33.23","172000","29875"
"-118.27","33.79","172000","28462"
"-117.15","34.22","171900","72371"
"-122.2","38.09","171900","52957"
"-118.04","33.95","171900","52162"
"-118.17","34.69","171900","41666.99999999999"
"-118.07","33.93","171900","41250"
"-117.25","33.1","171900","39464"
"-117.9","33.99","171900","34430"
"-123.03","38.79","171900","33750"
"-120.18","39.14","171900","30375"
"-122.27","37.82","171900","9218"
"-118.17","33.92","171800","43667"
"-118.2","33.94","171800","37361"
"-121.06","39.29","171800","34028"
"-118.37","34.2","171800","29861"
"-119.69","36.73","171700","72211"
"-121.3","38.11","171700","41960"
"-121.83","37.36","171700","31982"
"-118.2","33.96","171700","31875"
"-117.13","32.77","171700","28281"
"-117.24","33.2","171700","25118.999999999996"
"-117.87","33.89","171700","24250"
"-118.1","33.92","171600","40774"
"-117.2","32.82","171600","39464"
"-117.09","33.11","171600","31429"
"-122.16","37.73","171600","28301"
"-118.09","34.06","171600","26290"
"-118.37","34.19","171600","21000"
"-116.88","33.02","171500","52596"
"-121.14","39.1","171500","50389"
"-118.09","33.89","171500","36875"
"-117.13","33.14","171400","41053"
"-118.03","33.96","171400","40536"
"-118.43","34.24","171400","40208.00000000001"
"-121.09","37.61","171400","38864"
"-120.83","37.58","171400","36629"
"-117.95","33.84","171400","36500"
"-118.14","33.87","171400","30989"
"-118.12","34.15","171400","30118.999999999996"
"-117.15","32.75","171400","26742"
"-118.34","34.04","171400","26000"
"-117.85","33.75","171400","25651"
"-118.08","33.94","171400","24926"
"-122.25","37.8","171400","16121"
"-121.51","38.51","171300","55208.00000000001"
"-117.03","32.61","171300","51538.00000000001"
"-122.06","38.27","171300","50672"
"-117.44","33.99","171300","45625"
"-118.2","34.11","171300","40625"
"-118.22","33.97","171300","40609"
"-118.32","33.96","171300","38512"
"-120.66","35.49","171300","28285"
"-122.48","38.3","171300","26520"
"-118.31","33.9","171300","26312.000000000004"
"-117.03","32.78","171300","25707"
"-117.92","33.83","171300","25564"
"-118.33","34.05","171300","21736"
"-118.21","33.97","171300","21004.999999999996"
"-121.77","36.94","171300","20192"
"-122.66","40.52","171200","45357"
"-117.14","32.93","171200","42109"
"-117.09","32.79","171200","40982"
"-117.24","33.38","171200","36680"
"-121.52","38.53","171200","35737"
"-118.38","34.21","171200","23182"
"-122.22","38.15","171100","55138"
"-118.03","33.9","171100","53183.99999999999"
"-118.09","33.92","171100","46976.00000000001"
"-122.32","38.01","171100","46944"
"-117.14","32.93","171100","45086.00000000001"
"-117.94","33.78","171100","38056"
"-118.26","33.8","171100","31779"
"-122.23","38.06","171100","31250"
"-121.2","38.67","171000","46902"
"-116.93","32.82","171000","42586.00000000001"
"-122.02","37.97","171000","40000"
"-118.07","34.01","171000","37986"
"-117.22","32.87","171000","33500"
"-118.17","33.91","171000","31086.999999999996"
"-117.25","34.49","170900","51112"
"-122.74","38.45","170900","39329"
"-118.78","34.27","170900","36761"
"-117.32","33.25","170900","36301"
"-118.22","33.96","170900","25966"
"-117.67","33.54","170800","47981"
"-118.09","33.92","170800","45698.99999999999"
"-117.94","33.77","170800","45052"
"-122.31","38","170800","43333.00000000001"
"-117.07","32.79","170800","39745"
"-118.35","33.98","170800","37450"
"-118.36","33.95","170800","37237"
"-118.05","33.95","170800","36125"
"-118.09","33.95","170800","35583"
"-117.86","34.13","170800","34107"
"-117.94","34.07","170800","33523"
"-118.09","34.07","170800","31750"
"-121.14","37.52","170800","31645"
"-116.98","32.75","170800","29886"
"-118.12","33.89","170800","29293"
"-121.89","37.35","170800","29250"
"-118","33.88","170800","27350"
"-119.18","34.2","170800","26964"
"-119.3","34.29","170800","26333.000000000004"
"-117.91","33.83","170800","25509"
"-121.42","36.85","170800","23125"
"-117.85","33.74","170800","21992"
"-118.16","34.09","170800","21696"
"-118.18","33.99","170800","21520"
"-118.27","34.07","170800","18700"
"-117.97","33.85","170700","51057"
"-117.13","33.14","170700","48526"
"-121.42","37.71","170700","43696"
"-120.88","38.58","170700","40827"
"-118.46","34.24","170700","38583"
"-118.08","33.99","170700","36196"
"-120.33","38","170700","35000"
"-118.07","33.97","170700","31554.000000000004"
"-116.86","33.73","170700","29330"
"-118.46","34.22","170700","26299"
"-117.23","34.49","170600","54201"
"-118.19","34.12","170600","40416.99999999999"
"-118.21","33.97","170600","39408"
"-118.38","34.21","170600","37708"
"-121.44","37.75","170600","34821"
"-118.55","34.19","170600","31105.999999999996"
"-118.03","34.06","170600","24706"
"-118.35","33.93","170600","23375"
"-121.23","38.71","170500","48541.99999999999"
"-118.34","33.99","170500","48125"
"-122.26","38","170500","42269"
"-121.89","37.99","170500","41016"
"-120.87","37.64","170500","38984"
"-117.88","33.73","170500","37500"
"-118.21","34.12","170500","35638"
"-118.15","33.97","170500","24070.999999999996"
"-121.39","38.62","170500","22844.000000000004"
"-118.26","34.07","170500","20214"
"-118.33","34.02","170500","8702"
"-117","32.64","170400","49791.99999999999"
"-121.81","37.99","170400","48194"
"-117.89","33.92","170400","38333"
"-118.08","33.84","170400","36250"
"-121.12","39.2","170400","30450"
"-118.37","34.2","170400","28917"
"-122.11","37.7","170400","23274"
"-119.1","35.33","170300","67590"
"-117.91","33.79","170300","42500"
"-117.61","34.02","170300","38125"
"-122.06","37.68","170300","31796.000000000004"
"-122.09","37.68","170300","28322"
"-118.1","34.07","170300","24931"
"-121.57","37.01","170300","20625"
"-118.16","33.88","170300","19903"
"-118.31","34.04","170300","17670"
"-122.76","38.44","170200","47283"
"-116.86","33.02","170200","46518"
"-122.62","38.25","170200","40961.99999999999"
"-121.05","39.11","170200","36333"
"-122.13","38.26","170200","33281"
"-122.11","37.68","170200","25772"
"-120.91","37.73","170200","24063"
"-121.35","38.6","170100","50997"
"-120.93","38.65","170100","45568"
"-121.33","38.28","170100","44306"
"-116.91","32.82","170100","38073"
"-117.92","33.85","170100","32344"
"-117.89","33.75","170100","31713"
"-117.13","32.74","170100","26604"
"-117.02","32.8","170000","44583.00000000001"
"-117.88","33.72","170000","38900"
"-117.09","32.79","170000","38333"
"-118.25","34.11","170000","34375"
"-118.36","33.96","170000","28378"
"-118.14","34.08","170000","27035.999999999996"
"-118.02","34.09","170000","26917"
"-118.36","33.93","170000","26800"
"-122.26","37.82","170000","12185"
"-120.06","39.15","170000","11912"
"-117.05","33.13","169900","42813"
"-117.36","33.2","169900","29539"
"-118.22","33.98","169900","20357"
"-122.28","37.86","169900","19327"
"-118.32","33.95","169800","50912"
"-117.23","32.74","169800","48167"
"-118.98","37.65","169800","45375"
"-117.06","32.63","169800","42204"
"-117.19","32.83","169800","40114"
"-118.07","33.98","169800","39688"
"-118.18","33.85","169800","36897"
"-117.98","33.77","169800","36333"
"-118.09","33.96","169700","33621"
"-122.68","38.44","169700","29107"
"-117.09","32.79","169700","28631.000000000004"
"-121.76","36.92","169700","26434.000000000004"
"-117.35","33.2","169700","25754"
"-117.78","33.87","169600","53307"
"-121.25","38.66","169600","50199.99999999999"
"-117.13","32.92","169600","42614"
"-122.2","37.79","169600","41739"
"-117.59","34.13","169600","38505"
"-118.19","34.07","169600","33750"
"-121.65","36.67","169600","28924"
"-117.14","32.8","169600","25368"
"-118.03","34.08","169600","24464"
"-120.07","39.24","169500","49620"
"-121.23","38.66","169500","48088"
"-116.99","32.72","169500","47679"
"-118.46","34.42","169500","47007"
"-116.99","32.72","169500","40391"
"-118.38","34.21","169500","38000"
"-118.09","33.98","169500","36875"
"-118.16","33.88","169500","29779"
"-118.13","34.16","169500","24817"
"-118.04","33.72","169400","47821"
"-121.22","37.79","169400","44766"
"-122.05","37.95","169400","41750"
"-118.3","33.93","169400","37969"
"-117.07","33.01","169400","31187"
"-118.46","34.23","169400","27121"
"-121.06","37.86","169400","26830"
"-118.35","34.04","169400","24634.999999999996"
"-122.71","38.46","169400","23140"
"-118.18","33.97","169400","22122"
"-119.8","36.8","169300","63359"
"-122.03","37.99","169300","49022"
"-117.15","32.91","169300","48750"
"-121.33","38.77","169300","42259"
"-118.2","33.94","169300","35125"
"-119.15","34.2","169300","30972"
"-122.82","38.41","169300","27850"
"-118.1","34","169300","27311"
"-118.23","33.97","169300","26951"
"-121.88","37.32","169300","26607"
"-122.24","37.8","169300","25238"
"-118.19","34.11","169300","22860"
"-117.32","33.23","169300","16402"
"-117.18","33.78","169300","13416.999999999998"
"-117.24","33.05","169200","53129"
"-118.07","33.9","169200","46406"
"-118.25","33.87","169200","42500"
"-117.97","33.87","169200","37054"
"-122.06","37.63","169200","33611"
"-118.06","33.98","169200","33562"
"-118.17","34.12","169200","29154"
"-118.25","34.08","169200","26136"
"-117.51","33.95","169100","49984"
"-116.62","32.86","169100","40159"
"-121.82","36.61","169100","38015"
"-118.28","33.78","169100","32011"
"-117.39","33.98","169100","31450"
"-118.28","34.08","169100","27366"
"-117.99","33.79","169000","45263"
"-118.03","33.94","169000","34792"
"-118.21","33.98","169000","32788"
"-118.21","33.96","169000","24688"
"-117.03","32.95","168900","45032"
"-118.02","33.95","168900","42916.99999999999"
"-117.07","32.8","168900","39828"
"-121.66","36.69","168900","37912"
"-117.01","32.8","168900","37159"
"-117.02","32.8","168900","36500"
"-118.21","33.96","168900","21389"
"-122.09","37.63","168800","53644"
"-121.72","37.98","168800","50468"
"-117.89","34.12","168800","49239"
"-117.29","33.12","168800","47961"
"-117.91","34.04","168800","46323.99999999999"
"-118.32","33.94","168800","45368.00000000001"
"-117.12","32.73","168800","35156"
"-118.59","34.23","168800","34091"
"-116.41","33.74","168800","33639"
"-117.1","33.36","168800","32614"
"-122.83","38.58","168800","32452"
"-117.13","32.75","168800","30000"
"-122.41","37.8","168800","27500"
"-118.24","34.12","168800","26111"
"-118.12","34.15","168800","21763"
"-117.14","32.72","168800","20529"
"-118.32","34.04","168800","20259"
"-118.2","33.78","168800","19872"
"-118.21","34.07","168800","19375"
"-118.29","34.05","168800","15972"
"-121.49","38.58","168800","14375"
"-118.29","34.03","168800","7473"
"-117.39","33.69","168700","53275"
"-116.95","32.83","168700","33081"
"-118.09","33.92","168600","53146.00000000001"
"-118.27","33.86","168600","37466"
"-117.94","33.85","168600","33393"
"-117.89","34.1","168600","31250"
"-118.44","34.21","168600","28750"
"-118.44","34.22","168600","28250"
"-118.07","34.06","168600","25985"
"-117.87","33.78","168500","43038.99999999999"
"-118.09","34.04","168500","36512"
"-122.15","38.04","168500","26466"
"-117.14","33.15","168400","55696"
"-119.15","34.83","168400","45724"
"-121.78","37.69","168400","43533"
"-118.06","33.84","168400","40542"
"-117.2","32.8","168400","23599"
"-117.15","32.92","168300","45221"
"-117.15","32.92","168300","44615"
"-118.08","33.9","168300","42083.00000000001"
"-118.22","33.84","168300","40218.99999999999"
"-122.69","38.44","168300","35521"
"-118.09","33.92","168300","35455"
"-117.99","34.04","168300","31850"
"-121.56","39.69","168300","31300"
"-121.79","36.68","168300","30608"
"-121.67","36.68","168300","28289"
"-118.46","34.22","168200","39625"
"-118.14","33.88","168200","26641"
"-118.17","33.97","168200","22422"
"-118.08","33.91","168100","51186.99999999999"
"-120.43","34.86","168100","43125"
"-121.77","38.01","168100","39861"
"-120.67","35.62","168100","38661"
"-122.07","37.63","168100","37292"
"-118.19","33.94","168100","33846"
"-117.91","33.84","168100","31250"
"-122.7","38.39","168100","20915"
"-121.47","38.57","168100","12041"
"-117.21","33.13","168000","37750"
"-117.93","33.87","168000","33472"
"-118.28","33.79","168000","33009"
"-118.19","34.67","167900","50285"
"-118.18","34.12","167900","42100"
"-122.12","37.71","167900","40000"
"-121.82","37.37","167900","37214"
"-118.03","33.97","167900","28240"
"-118.35","34.02","167900","17622"
"-117.23","34.51","167800","55875"
"-116.83","32.83","167800","54288"
"-117.59","33.66","167800","51589"
"-117.18","32.84","167800","42768"
"-117.99","33.79","167800","39566"
"-117.05","32.95","167800","32369"
"-118.07","33.98","167800","32093"
"-121.96","37.95","167800","30859"
"-122.31","37.91","167800","27628"
"-118.26","34.08","167800","25428"
"-119.84","36.82","167700","55357"
"-118.18","33.88","167700","47361.00000000001"
"-118.34","33.93","167700","30677"
"-118.19","34.12","167700","24932"
"-121.08","38.93","167700","24278"
"-117.21","34.28","167600","57421"
"-118.1","33.91","167600","48750"
"-117.1","32.96","167600","41279"
"-121.82","37.36","167600","40385"
"-118.14","34.57","167600","37636"
"-122.73","38.43","167600","37132"
"-118.1","33.91","167600","36389"
"-118.2","34.12","167600","33326"
"-118.21","33.97","167600","31901"
"-117.07","32.77","167600","26500"
"-119.67","36.89","167500","53080"
"-117.05","33.13","167500","52323.00000000001"
"-118.08","33.89","167500","37321"
"-118.18","33.95","167500","35341"
"-117.67","34.05","167500","32062"
"-117.96","33.87","167500","31410"
"-121.93","37.32","167500","25833"
"-119.18","34.16","167400","52783"
"-121.26","38.68","167400","52051"
"-118.09","33.92","167400","48541.99999999999"
"-120.87","38.71","167400","40000"
"-117.91","33.76","167400","38506"
"-116.29","33.72","167400","31770.999999999996"
"-119.18","34.19","167400","16953"
"-122.01","37.37","167300","41847"
"-118.07","34","167300","41058"
"-118.27","33.78","167300","25261.999999999996"
"-122.12","37.69","167300","23973"
"-117.96","34.06","167300","20670"
"-121.79","38.67","167200","47222"
"-116.9","33.03","167200","34750"
"-122.11","37.67","167200","30917"
